Source Family, Source Genus, Source Subfam, Target Family, Target Genus, Target Subfam, Target Lat, Target Long, Target wals code, wals values ++

"Austronesian","Sulawesi",,"Austronesian","Oceanic","Eastern Malayo-Polynesian",-21,167.25,dre,4,3,3,4,2,1,1,2,1,2,,1,2,1,2,8,1,1,1,5,,,,,,,,,1,1,1,1,,,,7,,5,,1,,5,,1,2,1,,2,,,2,2,1,1,9,2,6,,1,,2,2,1,2,,,,,2,,,,,5,5,4,4,2,2,3,3,1,1,,,,7,4,3,2,,2,2,2,2,1,1,,1,,,,,2,1,2,1,4,4,4,6,6,1,1,1,1,1,4,,1,,,,,,2,4,1,7,,1,,,,,,,,1,1,1,1,1,2,2,,3,,,,,,,,,,,,,,1,,,,1,4,4,16,3,,13,12,,,1,8,7,4,,,,,,,,,16,,1,6,4,
"Austronesian","Sulawesi",,"Austronesian","Oceanic","Eastern Malayo-Polynesian",-17.8333333333,178,fij,3,2,3,1,1,1,1,2,1,2,,1,1,1,1,3,2,1,1,5,2,5,1,4,1,1,1,2,1,2,2,1,1,1,1,,,5,,5,5,5,,1,3,1,1,6,2,,2,4,1,1,9,2,6,3,1,,2,2,3,1,4,,,2,2,2,1,2,2,5,5,2,3,2,2,3,3,1,1,4,5,1,7,2,2,2,6,2,2,2,2,1,1,,1,,,,,3,6,2,1,4,4,4,1,,2,4,5,2,2,1,2,1,3,4,7,2,2,2,,2,1,,6,1,1,1,1,,4,,5,1,1,1,1,2,2,,1,,,,,1,1,1,2,,,,,,1,,,,1,4,4,16,3,,,,,,,,,,,,,,,,,,5,,1,6,4,
"Austronesian","Sulawesi",,"Austronesian","Oceanic","Eastern Malayo-Polynesian",-20.4166666667,166.583333333,iaa,5,3,3,4,2,1,1,3,,,,2,2,1,2,8,1,1,1,5,,,,,,,,,1,1,,,1,1,1,7,,,,1,1,,,,,,,,,,,,1,1,9,,,,1,,2,,,,,,,,,,,,,5,5,1,4,2,,,,,,,,,2,,2,2,1,2,2,1,2,1,1,,1,,,,,2,1,1,1,4,4,3,,,,4,,,,,,,,,,,,2,4,,,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,4,4,2,3,,2,,,,4,1,7,4,,,,,,,,,,,,,,
"Austronesian","Sulawesi",,"Austronesian","Oceanic","Eastern Malayo-Polynesian",-8.5,151.083333333,klv,3,2,3,2,2,1,1,2,3,2,,1,2,1,1,3,4,,1,1,,,,,,,,,5,1,1,3,1,1,1,6,,4,,5,5,5,,5,3,1,4,3,1,4,,3,1,1,9,2,8,1,3,,2,,,,,,8,,,,,,,1,5,2,1,2,1,2,3,1,1,4,5,1,7,4,2,2,,2,1,2,2,1,1,,1,,,,,,6,1,1,4,4,4,1,,2,2,5,2,2,3,,2,3,4,8,5,1,1,2,1,7,1,6,3,1,1,2,,4,4,2,1,1,1,,,,,1,,,,,,,,,,,,,2,1,,,,1,4,4,21,,,13,27,,,,,7,4,,,,,,,,,20,,1,6,4,
"Austronesian","Sulawesi",,"Austronesian","Oceanic","Eastern Malayo-Polynesian",1.3333333333,173,krb,1,2,1,1,1,1,1,1,1,2,,1,2,1,,,,,3,1,,,,,,,,,4,1,1,1,,,,6,,4,3,,,3,,1,,,1,6,,,,4,1,1,9,,,3,3,,2,,,,,,,,2,,,,,1,1,2,4,2,2,3,,1,1,,,,4,,2,2,1,2,2,2,2,1,1,,1,,,,,2,,2,1,4,4,4,1,,2,4,5,2,2,2,,1,,,,,2,2,4,,,,,,,,,,,,1,,1,1,,,,,1,,,,,,,,,,,,,,1,,,,1,4,4,12,3,,,,,,,,,,,,,,,,,,4,,1,6,4,
"Austronesian","Sulawesi",,"Austronesian","Oceanic","Eastern Malayo-Polynesian",-19.45,169.25,len,2,2,2,1,1,1,1,2,,,,1,2,1,6,8,1,1,1,1,,,,,,,,,5,,,,,,,7,,,,4,2,,,,,,,,,,,,,,9,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,1,2,1,2,2,2,2,2,1,,1,,,,,2,2,2,1,4,4,4,,,,2,,,,,,,,,,,,,6,,,,1,,1,1,2,,,,,,,,,1,2,,,,,,,,,,,,,,,,14,3,,,2,1,4,18,4,,14,,7,,4,6,5,4,,,,,,,,,,,,,,
"Austronesian","Sulawesi",,"Austronesian","Oceanic","Eastern Malayo-Polynesian",-40,176,mao,1,2,1,1,1,1,1,1,1,2,,1,1,1,1,5,2,,1,1,7,1,1,,2,2,2,2,1,1,1,1,1,1,1,7,6,5,3,1,1,5,,1,3,1,3,6,1,4,2,2,1,1,9,2,4,3,,1,4,2,1,1,4,,6,2,2,2,1,2,3,5,5,4,1,2,2,3,3,1,1,4,5,1,3,,2,2,1,2,2,2,6,2,1,,1,,,,,2,6,2,1,4,4,4,2,2,1,5,1,1,1,1,,1,3,4,8,5,2,2,4,2,1,1,6,2,3,1,2,3,4,4,1,3,2,1,,1,2,,1,,,,,,,,,2,,,,,1,,,,1,4,4,1,1,1,8,,,,1,8,7,4,,,,,,,,,,,,,,
"Austronesian","Sulawesi",,"Austronesian","Paiwanic",,22.5,120.833333333,pai,3,1,4,4,2,2,1,3,1,2,,1,2,1,6,8,1,5,1,1,7,3,1,3,3,3,3,2,4,1,4,3,1,1,1,,,4,,,,5,,1,2,1,,6,1,,,2,1,3,9,2,4,,,,,2,1,1,,,,,2,2,4,2,3,4,4,4,4,2,1,2,3,2,2,,,,7,2,2,2,,2,2,2,1,2,1,,1,,,,,,6,1,1,4,4,4,,,1,2,1,1,1,4,,2,2,1,3,3,,2,2,3,3,1,6,,1,1,1,,4,,,1,1,1,,,,,1,,,,,1,1,1,1,,,,,,1,,,,1,4,4,16,3,,,,,,,,,,,,,,,,,,5,,1,6,4,
"Austronesian","Sulawesi",,"Austronesian","Oceanic","Eastern Malayo-Polynesian",-16.5,168.25,pms,2,2,3,1,1,1,1,2,1,2,,1,2,1,5,8,1,,1,1,,,,,,,,,5,1,1,3,,,,7,,5,,1,4,5,,5,,,2,6,,2,,3,1,1,9,,,,,,2,1,3,3,,,7,,2,,,,,1,1,4,4,2,,2,,1,1,,,,2,,1,2,,2,2,2,,2,1,,1,,,,,,6,2,1,4,4,4,1,1,2,2,5,4,2,1,,2,3,4,8,5,1,1,1,3,3,1,6,,3,1,1,,4,3,2,,1,,1,,,,,,,,,,,,,,,,,2,3,,,,2,4,4,20,,,5,,,,4,2,7,4,,,,,,,,,,,,,,
"Austronesian","Sulawesi",,"Austronesian","Oceanic","Eastern Malayo-Polynesian",-27.1166666667,-109.366666667,rap,1,2,2,1,1,1,1,1,1,2,,1,1,1,6,8,1,4,1,1,2,1,1,5,3,2,5,2,1,2,1,1,1,1,1,7,4,5,3,1,2,5,,1,3,1,3,6,1,,1,2,1,1,9,2,6,,1,,,2,1,2,4,,,,,2,1,2,3,5,5,1,1,2,2,3,2,1,1,4,5,1,3,,2,2,,2,2,2,2,1,1,,1,,,,,,1,,1,4,4,4,1,1,1,5,1,1,1,1,4,2,3,4,8,5,,2,4,3,3,,1,,,,,1,4,,1,3,1,3,,2,2,,1,,,,,1,1,1,1,,,,,,15,,11,,1,4,4,19,3,,,,,,,,,,,,,,,,,,23,9,3,6,4,
